time[s],x_ref,y_ref,z_ref,x_act,y_act,z_act,rmse_x,rmse_y,rmse_z,rmse_total
5.89,0.0,0.0,0.0,0.13885553637251485,0.12662110272772129,-0.02500838688353795,,,,
5.9,0.0,0.0,0.0,0.13824122468641403,0.12573186465937822,-0.025008038377504836,,,,
5.91,0.0,0.0,0.0,0.13758203395891408,0.1248443577465112,-0.025007509861267492,,,,
5.92,0.0,0.0,0.0,0.13687605007857645,0.12396061453920564,-0.02500693444075739,,,,
5.93,0.0,0.0,0.0,0.13612250219819597,0.12308276042014804,-0.02500653997053849,,,,
5.94,0.0,0.0,0.0,0.13532102258930717,0.12221301531025143,-0.025006182134003813,,,,
5.95,0.0,0.0,0.0,0.13447192890409976,0.12135357214267885,-0.02500603056356187,,,,
5.96,0.0,0.0,0.0,0.1335765731700877,0.12050643423998991,-0.02500603817645224,,,,
5.97,0.0,0.0,0.0,0.13263628832398808,0.11967359973206466,-0.025006000959855494,,,,
5.98,0.0,0.0,0.0,0.1316523096198239,0.11885708263130575,-0.025005989735143407,,,,
5.99,0.0,0.0,0.0,0.13062641394895047,0.11805866241457479,-0.025006137069462763,,,,
6.0,0.0,0.0,0.0,0.12956208939024355,0.11727919567561454,-0.025006865613091324,,,,
6.01,0.0,0.0,0.0,0.1284643491120568,0.11651843380025656,-0.025007776897053476,,,,
6.0200000000000005,0.0,0.0,0.0,0.12733661868480486,0.11577661301088751,-0.025008371902547368,,,,
6.03,0.0,0.0,0.0,0.12618176278163676,0.11505400807710943,-0.025008938492141856,,,,
6.04,0.0,0.0,0.0,0.12500290640259243,0.11435040885197077,-0.0250096013915645,,,,
6.05,0.0,0.0,0.0,0.12380406671442827,0.11366443356569467,-0.025010706963064334,,,,
6.0600000000000005,0.0,0.0,0.0,0.12258975895948819,0.1129936414081312,-0.02501205429090193,,,,
6.07,0.0,0.0,0.0,0.12136545386579918,0.11233373075533579,-0.02501392690045164,,,,
6.08,0.0,0.0,0.0,0.1201360942682148,0.11167994681074188,-0.02501553952051979,,,,
6.09,0.0,0.0,0.0,0.11890426976668576,0.11102952066336273,-0.025016348578130662,,,,
6.1000000000000005,0.0,0.0,0.0,0.11767001987822404,0.11038282344862896,-0.025016188931126376,,,,
6.11,0.0,0.0,0.0,0.11643249923527618,0.109741710239049,-0.02501574727838816,,,,
6.12,0.0,0.0,0.0,0.11519138149407089,0.10910744539826812,-0.025015579783500722,,,,
6.13,0.0,0.0,0.0,0.11394731868313492,0.10847948803565836,-0.025015781935954894,,,,
6.140000000000001,0.0,0.0,0.0,0.11270048698747794,0.10785832697527159,-0.02501548586063425,,,,
6.15,0.0,0.0,0.0,0.11144999856174548,0.10724741375730758,-0.025014661193798193,,,,
6.16,0.0,0.0,0.0,0.1101951081682576,0.10665068637706114,-0.025013831556393508,,,,
6.17,0.0,0.0,0.0,0.10893560306637727,0.10607133023741674,-0.02501316814366948,,,,
6.18,0.0,0.0,0.0,0.10767164270308142,0.10551190937340449,-0.025012745000738364,,,,
6.19,0.0,0.0,0.0,0.10640384730537371,0.1049733696609305,-0.025012741336988217,,,,
6.2,0.0,0.0,0.0,0.1051331336446377,0.10445489745608444,-0.025013019784518413,,,,
6.21,0.0,0.0,0.0,0.10386029026757633,0.1039560475327436,-0.02501314545282253,,,,
6.22,0.0,0.0,0.0,0.10258597975089859,0.10347700115754455,-0.025013268395343565,,,,
6.23,0.0,0.0,0.0,0.10131087700327321,0.10301733307568275,-0.02501341553955018,,,,
6.24,0.0,0.0,0.0,0.10003559910933522,0.10257686724850888,-0.025013555748814042,,,,
6.25,0.0,0.0,0.0,0.09876073227545787,0.10215530680035115,-0.025013581853960395,,,,
6.26,0.0,0.0,0.0,0.09748702325536703,0.1017559637719103,-0.025012854439035625,,,,
6.2700000000000005,0.0,0.0,0.0,0.09621555813763838,0.10138456851018572,-0.025011866017307822,,,,
6.28,0.0,0.0,0.0,0.09494768402044075,0.10104646938858554,-0.02501096377217685,,,,
6.29,0.0,0.0,0.0,0.09368485522389101,0.10074578868178585,-0.025010346651927584,,,,
6.3,0.0,0.0,0.0,0.09242846544723408,0.10048497944189468,-0.02500997990043452,,,,
6.3100000000000005,0.0,0.0,0.0,0.0911799927869836,0.10026631142660429,-0.025009625349599027,,,,
6.32,0.0,0.0,0.0,0.08994095765145677,0.10009179819727035,-0.02500939999521701,,,,
6.33,0.0,0.0,0.0,0.08871281208331874,0.09996274911555517,-0.025009188487341277,,,,
6.34,0.0,0.0,0.0,0.08749712348395218,0.09988070753404012,-0.025009007323770996,,,,
6.3500000000000005,0.0,0.0,0.0,0.08629559956022234,0.09984742524458248,-0.025008705314906836,,,,
6.36,0.0,0.0,0.0,0.08511005203453512,0.09986474858034476,-0.025008509577620283,,,,
6.37,0.0,0.0,0.0,0.08394186912010916,0.0999330001740105,-0.025008504631586742,,,,
6.38,0.0,0.0,0.0,0.08279221493562788,0.10005183704449234,-0.02500859306177172,,,,
6.390000000000001,0.0,0.0,0.0,0.08166191836968908,0.10022011606745762,-0.025008918201986374,,,,
6.4,0.0,0.0,0.0,0.08055087128584297,0.1004345607106193,-0.025009450646157033,,,,
6.41,0.0,0.0,0.0,0.07945857775402956,0.10069140382148,-0.025010280968211236,,,,
6.42,0.0,0.0,0.0,0.07838273457373858,0.10098340334282609,-0.025011490741567752,,,,
6.43,0.0,0.0,0.0,0.07732099789106481,0.10130395446548925,-0.02501258728409903,,,,
6.44,0.0,0.0,0.0,0.07627151817209317,0.1016480462846321,-0.02501337843616963,,,,
6.45,0.0,0.0,0.0,0.07523378219820791,0.10201356940397349,-0.025013643781754,,,,
6.46,0.0,0.0,0.0,0.0742088368923534,0.10240131247266386,-0.025013357655480652,,,,
6.47,0.0,0.0,0.0,0.07320075730232341,0.10281698461617633,-0.025012205263306084,,,,
6.48,0.0,0.0,0.0,0.07221501328510553,0.10326802236821574,-0.025010965115869917,,,,
6.49,0.0,0.0,0.0,0.07125615763360786,0.10375978718885995,-0.025010013060543276,,,,
6.5,0.0,0.0,0.0,0.0703279173765711,0.10429593125231651,-0.02500926638995109,,,,
6.51,0.0,0.0,0.0,0.06943343339546788,0.10487894650189146,-0.02500883680498125,,,,
6.5200000000000005,0.0,0.0,0.0,0.06857429863776551,0.1055089905121838,-0.025008700096590574,,,,
6.53,0.0,0.0,0.0,0.06775226708419892,0.10618633559807755,-0.025008462017718336,,,,
6.54,0.0,0.0,0.0,0.06696977071836903,0.10691200805666443,-0.025008176679295554,,,,
6.55,0.0,0.0,0.0,0.06622860672378747,0.107686143082907,-0.025008048082655252,,,,
6.5600000000000005,0.0,0.0,0.0,0.06553000574727433,0.10850814550606182,-0.025007945990549757,,,,
6.57,0.0,0.0,0.0,0.06487591479686833,0.10937816675895767,-0.0250077382043195,,,,
6.58,0.0,0.0,0.0,0.06426819524304424,0.11029618578965208,-0.02500757154678086,,,,
6.59,0.0,0.0,0.0,0.06370800817023703,0.1112614049218457,-0.025007547528422342,,,,
6.6000000000000005,0.0,0.0,0.0,0.06319565931813732,0.11227218394388286,-0.02500767716016734,,,,
6.61,0.0,0.0,0.0,0.06273129278862664,0.11332676229694089,-0.025007761297175714,,,,
6.62,0.0,0.0,0.0,0.06231585713828962,0.11442412364057852,-0.025007681322452707,,,,
6.63,0.0,0.0,0.0,0.06195095213644384,0.11556377517077851,-0.0250075133190447,,,,
6.640000000000001,0.0,0.0,0.0,0.061636677963916635,0.11674396758160056,-0.025007837176760937,,,,
6.65,0.0,0.0,0.0,0.06136742595825633,0.11795861690836427,-0.025009129218092188,,,,
6.66,0.0,0.0,0.0,0.06113473802851832,0.11919995920380837,-0.02501076974528239,,,,
6.67,0.0,0.0,0.0,0.060931070341457366,0.12046146834610062,-0.025012167680099784,,,,
6.68,0.0,0.0,0.0,0.060750348528707636,0.12173813462368345,-0.02501331002640147,,,,
6.69,0.0,0.0,0.0,0.06058768173591457,0.12302611492038679,-0.025014200927602773,,,,
6.7,0.0,0.0,0.0,0.06044177072438329,0.12432400935436672,-0.02501425290521945,,,,
6.71,0.0,0.0,0.0,0.06031484524301058,0.12563252477447806,-0.02501393686494442,,,,
6.72,0.0,0.0,0.0,0.06020942371118634,0.12695237541276727,-0.025013382262548848,,,,
6.73,0.0,0.0,0.0,0.06013236430229639,0.12828626001426074,-0.02501197826809685,,,,
6.74,0.0,0.0,0.0,0.06009304387773909,0.1296376705075117,-0.025010490124674663,,,,
6.75,0.0,0.0,0.0,0.06009819879876617,0.13100836924047288,-0.025009270494926995,,,,
6.76,0.0,0.0,0.0,0.06015486231498427,0.13239981659720085,-0.025007943982000985,,,,
6.7700000000000005,0.0,0.0,0.0,0.06027021459882946,0.13381311655040865,-0.02500678214524744,,,,
6.78,0.0,0.0,0.0,0.0604459503178745,0.135247079671585,-0.025006733825378526,,,,
6.79,0.0,0.0,0.0,0.06067847761346501,0.13669872077662548,-0.025007332962173053,,,,
6.8,0.0,0.0,0.0,0.06096096989200909,0.1381643752294027,-0.02500867007035574,,,,
6.8100000000000005,0.0,0.0,0.0,0.061282794361542235,0.13963983682591677,-0.02501068866380157,,,,
6.82,0.0,0.0,0.0,0.061631967690634504,0.14112123328524562,-0.025012607039205194,,,,
6.83,0.0,0.0,0.0,0.062003394971733045,0.14260668868419482,-0.02501314511396566,,,,
6.84,0.0,0.0,0.0,0.06240039500046219,0.14409594610671675,-0.025012487169849742,,,,
6.8500000000000005,0.0,0.0,0.0,0.06282796862835578,0.1455887255327214,-0.025011535288380394,,,,
6.86,0.0,0.0,0.0,0.06329080552596975,0.14708435402616088,-0.025010665433027646,,,,
6.87,0.0,0.0,0.0,0.06379152402140674,0.14858170349499977,-0.025010167078614632,,,,
6.88,0.0,0.0,0.0,0.0643310985248505,0.15007938855672426,-0.025009887360967202,,,,
6.890000000000001,0.0,0.0,0.0,0.06491002524573783,0.15157591458682051,-0.025009673181259812,,,,
6.9,0.0,0.0,0.0,0.06552924766307472,0.15306965971434697,-0.025009369831013803,,,,
6.91,0.0,0.0,0.0,0.06618988288526899,0.1545588464340296,-0.025008990861499266,,,,
6.92,0.0,0.0,0.0,0.06689316399333757,0.15604152320455472,-0.025008671412879428,,,,
6.93,0.0,0.0,0.0,0.06763962554456703,0.15751567496674007,-0.02500832091041933,,,,
6.94,0.0,0.0,0.0,0.06843125739017028,0.1589787856931825,-0.02500766455871092,,,,
6.95,0.0,0.0,0.0,0.0692719622063605,0.16042747004840222,-0.02500645817489903,,,,
6.96,0.0,0.0,0.0,0.0701674381018724,0.1618572250102214,-0.02500504237820522,,,,
6.97,0.0,0.0,0.0,0.07112139070323854,0.16326357511061343,-0.025003942706769453,,,,
6.98,0.0,0.0,0.0,0.07213574907548181,0.16464221696890596,-0.025003146204947417,,,,
6.99,0.0,0.0,0.0,0.07321090341923518,0.16598915889496632,-0.025002654044188354,,,,
7.0,0.0,0.0,0.0,0.07434576515495186,0.1673009184995795,-0.02500240685837214,,,,
7.01,0.0,0.0,0.0,0.07553898277114934,0.1685739701516735,-0.025002136497309726,,,,
7.0200000000000005,0.0,0.0,0.0,0.07678894149610177,0.16980479038024307,-0.025001978815527213,,,,
7.03,0.0,0.0,0.0,0.07809327990950989,0.1709902469543523,-0.025001880162343792,,,,
7.04,0.0,0.0,0.0,0.07944955286626813,0.17212716883198703,-0.025001863244639686,,,,
7.05,0.0,0.0,0.0,0.08085348336546103,0.17321419285417242,-0.025002441817872506,,,,
7.0600000000000005,0.0,0.0,0.0,0.08230006536770001,0.1742510198518589,-0.025003007842822573,,,,
7.07,0.0,0.0,0.0,0.08378522110215847,0.17523669934516128,-0.02500352258579383,,,,
7.08,0.0,0.0,0.0,0.08530475342413252,0.17617078613902562,-0.0250039606129915,,,,
7.09,0.0,0.0,0.0,0.08685547373622154,0.1770515655421948,-0.02500401717086019,,,,
7.1000000000000005,0.0,0.0,0.0,0.08843524457051578,0.17787536416897015,-0.025003628447404877,,,,
7.11,0.0,0.0,0.0,0.0900418476856614,0.17863822156295323,-0.02500333946413801,,,,
7.12,0.0,0.0,0.0,0.09167249233730466,0.1793368922598889,-0.0250029980791733,,,,
7.13,0.0,0.0,0.0,0.0933246168811406,0.17996687759345706,-0.025002501369352198,,,,
7.140000000000001,0.0,0.0,0.0,0.0949955640448319,0.1805227773927788,-0.025001790603825014,,,,
7.15,0.0,0.0,0.0,0.09668254000275865,0.18099804279000237,-0.025000443517224566,,,,
7.16,0.0,0.0,0.0,0.09838419942651719,0.18137424694826115,-0.024998532896469163,,,,
7.17,0.0,0.0,0.0,0.10009731486617503,0.181631635204447,-0.024999997723730346,,,,
7.18,0.0,0.0,0.0,0.1018127677015787,0.18181626237849527,-0.025000011032979205,,,,
7.19,0.0,0.0,0.0,0.10352507683704565,0.18193585050439245,-0.025001560156421743,,,,
7.2,0.0,0.0,0.0,0.10523311164111071,0.1819829951652972,-0.02500363645666153,,,,
7.21,0.0,0.0,0.0,0.1069348172598521,0.1819611428140718,-0.025005401319688893,,,,
7.22,0.0,0.0,0.0,0.10862814177567202,0.18187702629672742,-0.025006738418796155,,,,
7.23,0.0,0.0,0.0,0.11031118325703303,0.18173468102460516,-0.025007529413450236,,,,
